gen	time	h	d
15051	12906	245.06808	40.152428
15052	12851	244.59137	40.548645
15053	12699	244.37587	40.19614
15054	12779	244.02383	39.980827
15055	12928	243.9612	39.534954
15056	12866	244.3615	39.4982
15057	13038	244.83632	39.325558
15058	13076	244.85608	39.39766
15059	13092	244.6607	39.500004
15060	13075	244.62915	39.918266
15061	12875	244.46718	40.36048
15062	12911	244.73434	40.627235
15063	12561	244.45883	40.42077
15064	12749	244.18805	40.916313
15065	12621	244.06238	40.653717
15066	12682	243.99167	40.16234
15067	12761	243.99782	40.467888
15068	12769	244.36757	40.34994
15069	12670	244.03732	40.620415
15070	12688	244.41908	40.71788
15071	12642	244.5961	41.01879
15072	12529	244.79015	40.79265
15073	12769	244.57236	40.43132
15074	12597	244.85275	40.683113
15075	12863	244.63396	40.89072
15076	12602	244.74329	40.9212
15077	12700	245.10236	41.013554
15078	12588	244.65533	40.77025
15079	12673	245.15202	40.908756
15080	12607	245.36461	41.012917
15081	12635	245.37761	40.608288
15082	12768	245.77171	40.60853
15083	12857	246.1837	40.533524
15084	12890	245.9568	40.22584
15085	12847	245.653	39.885365
15086	13027	245.7537	39.829388
15087	13057	245.41597	39.8913
15088	13055	245.37186	40.10782
15089	13005	245.12599	40.368916
15090	12801	245.1726	40.824993
15091	12664	244.89072	40.821804
15092	12598	245.31845	40.46037
15093	12750	245.3583	40.00057
15094	12982	245.37874	39.967415
15095	12959	245.72614	40.151222
15096	12816	246.03581	40.429157
15097	12750	245.54971	40.898624
15098	12584	245.59984	40.972305
15099	12645	245.86617	40.81029
15100	12774	245.7007	41.146847
15101	12689	245.7199	40.87503
15102	12717	245.84465	40.934288
15103	12689	246.32787	40.505302
15104	12782	246.3417	40.503117
15105	12927	245.88654	40.845406
15106	12716	245.41582	41.105167
15107	12638	244.97514	40.830116
15108	12536	244.65616	41.036617
15109	12556	244.5061	41.506516
15110	12496	244.32794	41.4795
15111	12367	244.66467	41.668274
15112	12419	244.42603	41.64494
15113	12439	244.46814	41.800823
15114	12345	244.8654	41.650574
15115	12434	244.99387	41.622772
15116	12453	244.95328	41.794178
15117	12340	244.64166	42.21623
15118	12244	244.83948	42.160545
15119	12135	244.65578	42.641216
15120	12128	244.98027	42.868015
15121	12070	245.2902	43.170532
15122	12084	244.9571	42.81957
15123	12108	244.5249	43.055344
15124	12022	244.44942	43.294834
15125	11928	244.4159	43.24378
15126	11946	244.70337	43.074753
15127	12011	244.74332	43.048336
15128	12132	244.86816	43.056385
15129	11962	244.67274	43.123596
15130	12069	244.85078	43.16764
15131	11991	244.82191	42.95626
15132	12011	244.91125	42.575016
15133	12143	244.70833	42.645615
15134	12203	245.17798	42.201145
15135	12301	244.97032	41.88299
15136	12476	244.93117	42.038105
15137	12411	244.71994	41.7395
15138	12412	244.5806	41.328182
15139	12455	244.96512	41.145855
15140	12574	244.77779	40.98415
15141	12579	245.23268	41.310925
15142	12505	244.99016	41.77086
15143	12403	245.33627	42.153877
15144	12304	245.32611	42.074497
15145	12324	245.52545	42.126427
15146	12308	245.58345	42.078873
15147	12311	245.37604	42.190308
15148	12274	245.37863	41.885624
15149	12411	245.66891	42.091713
15150	12320	245.22812	42.250683
15151	12398	245.59616	42.49143
15152	12297	245.35577	42.534683
15153	12233	245.65137	42.125843
15154	12452	245.21768	41.661095
15155	12412	244.93484	41.957047
15156	12315	244.75977	41.669277
15157	12321	244.85149	41.63541
15158	12379	244.74074	41.607334
15159	12392	244.98964	41.65825
15160	12455	245.37117	41.40037
15161	12513	245.29753	41.59875
15162	12533	244.9583	41.935
15163	12285	245.0145	41.939217
15164	12396	244.79918	42.209694
15165	12292	244.56032	42.061584
15166	12380	244.08266	42.42573
15167	12173	244.4438	42.814262
15168	12177	244.62851	43.24846
15169	12047	244.62003	43.2568
15170	11870	244.5128	42.935966
15171	12068	244.61191	42.951202
15172	12043	244.72694	42.770798
15173	12120	244.52194	43.267242
15174	12025	244.6489	43.712376
15175	11970	245.06645	43.8829
15176	11830	245.10388	43.465534
15177	11942	244.63425	43.92234
15178	11818	244.43233	44.340218
15179	11569	244.86176	44.693726
15180	11744	244.44524	44.236782
15181	11749	244.61926	44.52958
15182	11687	245.07928	44.81207
15183	11532	245.06282	45.2434
15184	11475	245.40181	45.517475
15185	11503	245.82143	45.225716
15186	11599	245.49802	44.88849
15187	11638	245.87872	44.570335
15188	11742	245.85391	44.11846
15189	11895	245.83699	44.420727
15190	11787	246.05887	44.723045
15191	11646	246.32141	44.72688
15192	11664	246.28867	44.942085
15193	11521	246.53748	45.02268
15194	11608	246.13467	45.36038
15195	11552	246.5882	45.124195
15196	11510	246.16882	45.47676
15197	11411	245.7234	45.09128
15198	11523	245.4596	44.604885
15199	11774	245.51292	44.71139
15200	11642	245.71909	44.246613
15201	11756	245.57455	44.21621
15202	11922	245.33655	44.510178
15203	11737	245.57544	44.690514
15204	11670	245.86693	44.335014
15205	11639	245.99997	43.92077
15206	11908	245.56017	43.98567
15207	11779	245.07509	44.03287
15208	11845	245.34128	44.497
15209	11597	245.27902	44.803143
15210	11703	245.24165	45.267548
15211	11387	245.18472	45.46505
15212	11549	244.83751	45.19757
15213	11439	244.36977	45.526394
15214	11369	244.87038	45.850307
15215	11315	244.4415	45.496727
15216	11354	244.7438	45.236877
15217	11557	244.74692	45.620953
15218	11492	244.94289	45.802315
15219	11398	244.90573	45.465897
15220	11415	244.90236	45.827785
15221	11395	244.42406	46.27705
15222	11192	244.65485	46.0144
15223	11287	244.54524	46.36415
15224	11187	244.4414	46.38603
15225	11090	244.00114	45.903263
15226	11143	244.13565	45.590073
15227	11343	243.86426	45.313824
15228	11404	243.82335	45.62042
15229	11333	243.5247	45.287384
15230	11449	243.53094	45.069225
15231	11312	244.00049	45.411045
15232	11389	244.13861	45.400322
15233	11480	244.5062	45.461357
15234	11411	244.40854	45.156384
15235	11519	244.86946	44.90079
15236	11526	244.83853	44.914253
15237	11486	244.80644	44.803547
15238	11574	245.03773	45.00328
15239	11518	245.06737	45.25413
15240	11641	245.0343	44.84577
15241	11652	245.20482	44.69523
15242	11694	245.35721	44.937458
15243	11750	245.33817	44.95834
15244	11519	245.76515	44.57835
15245	11633	245.90605	44.6509
15246	11746	245.99869	44.327995
15247	11785	246.12271	44.053886
15248	11844	246.4824	44.46528
15249	11734	246.37369	44.004868
15250	11910	246.20673	44.29606
15251	11877	245.92255	44.68244
15252	11621	246.40947	45.029438
15253	11482	246.7942	45.45335
15254	11489	246.6089	45.78211
15255	11432	246.60756	45.832714
15256	11408	246.25586	45.719658
15257	11361	246.08311	46.21623
15258	11321	246.13733	46.16827
15259	11367	245.90762	46.63382
15260	11344	245.83023	47.079174
15261	11120	246.29922	47.49144
15262	11001	246.55406	47.21015
15263	11144	246.28249	47.541946
15264	11021	246.70663	47.822964
15265	10889	246.31294	47.948093
15266	10982	246.0339	48.14325
15267	10846	245.67062	47.786392
15268	10902	245.98734	47.292297
15269	11064	245.84203	46.902466
15270	11199	245.60022	47.100643
15271	11210	245.72638	47.115425
15272	11117	245.51822	47.54095
15273	10939	245.8057	47.39349
15274	11008	245.89659	46.904606
15275	11180	245.90471	46.689774
15276	11199	246.28087	46.430042
15277	11227	246.0185	46.676292
15278	11254	245.69595	46.423412
15279	11263	245.23683	46.845818
15280	11215	245.07721	47.297787
15281	11013	245.46973	47.53028
15282	10910	245.28177	47.992176
15283	10925	245.75842	48.186623
15284	10865	245.96355	48.417274
15285	10886	246.04498	48.111675
15286	10968	245.65308	47.875423
15287	10899	245.73848	48.123177
15288	10868	245.97878	48.33619
15289	10846	246.38023	48.802498
15290	10742	246.87231	49.11588
15291	10685	247.20923	48.67956
15292	10838	246.89284	48.84714
15293	10744	247.15881	49.13486
15294	10785	247.15314	48.781284
15295	10753	246.72604	49.089603
15296	10745	246.31137	49.4349
15297	10669	246.71045	49.408756
15298	10608	246.65515	49.714455
15299	10564	247.1365	50.10939
15300	10487	246.87424	49.6177
15301	10599	247.15742	49.79529
15302	10621	246.67288	49.92658
15303	10421	247.07303	50.15597
15304	10410	246.90776	49.946144
15305	10540	246.7573	49.64605
15306	10691	246.32619	49.636578
15307	10634	246.44994	49.463753
15308	10610	246.78914	49.459003
15309	10673	247.17786	49.422256
15310	10620	246.89685	49.270245
15311	10768	246.7293	49.6561
15312	10590	247.02454	49.96062
15313	10555	246.93391	50.380806
15314	10380	247.11584	50.015785
15315	10514	247.45584	50.174896
15316	10448	247.14998	50.168488
15317	10491	247.16792	50.32562
15318	10412	246.8676	50.10973
15319	10439	246.40639	50.325153
15320	10478	246.16136	50.411224
15321	10493	246.41211	50.540688
15322	10355	246.11925	50.45624
15323	10377	246.28398	50.264294
15324	10449	246.66547	50.729454
15325	10369	246.19167	50.892807
15326	10366	246.54843	51.11256
15327	10262	246.9738	50.841255
15328	10402	247.3343	50.4501
15329	10469	246.8635	50.57872
15330	10404	246.61673	50.746456
15331	10497	246.54367	50.914757
15332	10289	246.91798	50.690636
15333	10451	247.4125	50.555485
15334	10472	247.26077	50.83789
15335	10366	246.84604	51.237854
15336	10321	246.975	50.795864
15337	10351	247.05771	50.34285
15338	10486	247.1437	50.454906
15339	10441	247.28035	50.62298
15340	10266	247.76346	51.11606
15341	10345	247.51056	50.828625
15342	10394	247.99625	51.154976
15343	10340	248.4946	51.50528
15344	10329	248.79141	51.280235
15345	10399	248.49054	51.19943
15346	10364	248.21893	51.574974
15347	10366	247.82965	51.42508
15348	10174	248.27843	51.538914
15349	10228	248.58861	51.797283
15350	10199	248.5675	51.317673
15351	10440	248.88322	50.89519
15352	10471	248.8067	51.319153
15353	10336	248.67178	51.728996
15354	10331	248.8147	52.101128
15355	10094	248.7906	52.436035
15356	9993	248.59064	52.288395
15357	10044	248.75821	52.61761
15358	10059	248.61378	52.473064
15359	10271	248.54524	52.4563
15360	10158	248.72339	52.848373
15361	9998	248.87276	53.243713
15362	10094	248.77196	53.239605
15363	10044	249.19841	53.449734
15364	10019	249.5308	53.14684
15365	10106	249.46774	53.417294
15366	9998	249.57224	53.70583
15367	9920	249.22574	53.943394
15368	9913	249.37688	53.865105
15369	9974	249.16306	54.300713
15370	9887	249.04803	54.494553
15371	9743	249.07306	54.283512
15372	9903	248.69267	54.55324
15373	9731	248.625	54.245037
15374	9750	248.91339	53.995
15375	9993	248.59534	54.450356
15376	9761	248.30392	54.69135
15377	9786	248.73412	54.353756
15378	9766	249.13586	54.483677
15379	9789	249.05444	54.071854
15380	9838	249.36267	54.550774
15381	9772	248.87239	54.514378
15382	9778	248.74742	54.097996
15383	9921	248.86496	54.54185
15384	9737	248.78	54.9565
15385	9689	248.78964	54.50235
15386	9778	248.90147	54.148922
15387	9847	248.86447	54.595516
15388	9791	248.48778	54.137222
15389	9865	248.01181	54.14836
15390	9892	248.37805	54.282166
15391	9771	248.54164	54.42264
15392	9755	248.59872	54.888763
15393	9825	248.22108	55.353294
15394	9611	248.49225	55.453
15395	9664	248.12045	55.32056
15396	9625	248.30801	55.265285
15397	9653	247.82037	54.81791
15398	9632	247.6921	55.02296
15399	9605	247.8092	54.653168
15400	9728	247.48073	54.47206
15401	9716	247.29587	54.455738
15402	9726	247.43831	54.643322
15403	9695	247.10399	55.142254
15404	9623	247.2112	55.398106
15405	9522	247.23827	55.320564
15406	9646	247.17902	55.78586
15407	9508	247.41472	55.518806
15408	9482	247.81851	55.108
15409	9678	248.12418	54.652344
15410	9799	248.4687	54.770287
15411	9752	248.46053	54.58089
15412	9807	248.17184	54.195095
15413	9775	248.19612	54.695324
15414	9769	248.43112	54.310368
15415	9806	248.76694	53.81553
15416	9816	248.71364	53.84197
15417	9903	248.54721	54.003677
15418	9898	248.82126	54.2002
15419	9821	248.6711	54.385666
15420	9810	249.1081	54.503357
15421	9745	249.28935	54.6822
15422	9802	249.05695	54.66417
15423	9855	249.44646	54.28127
15424	9786	248.98776	54.021736
15425	9931	249.47891	54.221485
15426	9872	249.76633	54.194004
15427	9899	250.16798	54.088688
15428	9896	249.7606	54.284466
15429	9857	249.78668	53.85572
15430	9838	249.59293	53.48435
15431	10048	249.70303	53.91441
15432	9801	249.26157	54.181587
15433	9937	248.87714	54.585682
15434	9904	248.94962	54.839653
15435	9737	248.59872	55.198986
15436	9681	248.30972	55.14836
15437	9712	248.12968	55.568615
15438	9561	247.97168	56.014244
15439	9500	247.65776	55.808407
15440	9547	247.60918	56.29532
15441	9421	247.24556	56.061687
15442	9436	246.88028	56.560635
15443	9326	247.23753	56.581154
15444	9417	246.92584	56.408924
15445	9362	246.80151	56.249184
15446	9448	246.86896	56.103535
15447	9367	246.65858	56.1166
15448	9482	247.13144	56.303867
15449	9438	246.96439	56.649307
15450	9443	246.46967	56.257435
15451	9411	246.50003	55.913155
15452	9520	246.28705	55.787518
15453	9474	246.06	55.791477
15454	9467	246.53926	56.26183
15455	9408	247.00482	56.719913
15456	9353	247.49733	56.583996
15457	9471	247.6174	56.11657
15458	9530	247.93599	56.4981
15459	9392	247.4914	56.96155
15460	9377	247.29626	56.860676
15461	9430	246.93332	56.569756
15462	9450	247.38034	56.349525
15463	9422	247.62053	56.71863
15464	9292	247.2205	56.907486
15465	9397	247.50424	57.16887
15466	9349	247.25343	56.72237
15467	9407	247.60397	56.743557
15468	9397	247.53015	57.133537
15469	9308	247.6815	56.96053
15470	9385	247.81816	57.2084
15471	9346	248.24962	57.543854
15472	9204	248.08206	57.672356
15473	9301	248.55891	57.89723
15474	9292	248.71469	58.23355
15475	9275	248.94049	57.96823
15476	9243	249.37637	57.8375
15477	9172	249.4615	58.080933
15478	9325	248.98825	57.697956
15479	9313	248.97835	57.998394
15480	9284	249.35727	58.187084
15481	9267	249.35583	57.872944
15482	9292	249.80183	58.136375
15483	9306	249.86082	58.63324
15484	9166	249.68918	58.902065
15485	9189	249.7322	59.086895
15486	9220	249.69809	59.549686
15487	8964	249.3931	59.21046
15488	9050	249.12474	58.723324
15489	9117	249.26843	58.775208
15490	9247	249.67957	58.970036
15491	9123	249.89551	59.459435
15492	9085	249.60635	59.216873
15493	9003	249.27571	59.471687
15494	9009	249.0174	59.17918
15495	9047	249.51175	58.709427
15496	9163	249.2109	58.81373
15497	9172	249.30182	58.414185
15498	9175	249.6196	58.295322
15499	9291	249.44147	58.654663
15500	9076	249.11064	58.200092
15501	9210	249.41768	57.723938
15502	9278	249.54333	57.543102
15503	9319	249.87599	57.389553
15504	9456	249.39359	57.814953
15505	9286	249.68095	57.652824
15506	9362	249.996	57.7517
15507	9310	249.97815	57.51058
15508	9403	249.63004	57.97839
15509	9350	249.18796	58.091496
15510	9198	249.6455	58.12246
15511	9255	249.86482	58.393066
15512	9233	250.3296	57.98239
15513	9208	250.15443	58.090275
15514	9301	250.28308	57.645626
15515	9298	250.01318	57.89104
15516	9278	249.87753	58.02238
15517	9353	249.6352	57.914062
15518	9230	249.92003	58.26646
15519	9291	250.04112	58.414093
15520	9193	249.74245	58.045002
15521	9307	249.43385	57.94345
15522	9265	249.02528	57.466377
15523	9374	248.74829	57.582424
15524	9320	249.12587	57.12359
15525	9322	249.35587	57.4218
15526	9361	249.38248	57.095615
15527	9512	249.55757	56.81736
15528	9415	249.50623	56.77156
15529	9498	249.4602	56.742558
15530	9501	249.37114	56.414955
15531	9449	249.2502	56.88342
15532	9416	249.47166	57.157185
15533	9468	249.04454	56.89306
15534	9425	249.2322	56.874504
15535	9435	248.96915	56.52146
15536	9602	249.06316	56.276157
15537	9499	249.5133	56.350296
15538	9603	249.44559	55.887054
15539	9585	249.17256	55.794193
15540	9656	248.77759	56.13226
15541	9450	248.67834	56.454666
15542	9444	248.55841	56.815105
15543	9376	248.74294	56.70981
15544	9455	248.45499	56.83289
15545	9368	248.91663	56.580914
15546	9423	248.4913	56.687172
15547	9402	248.48404	56.47878
15548	9455	248.92677	56.090164
15549	9560	248.48572	56.18406
15550	9478	248.78839	55.83028
15551	9527	248.71715	56.128643
15552	9552	248.666	55.863205
15553	9602	248.32974	55.959747
15554	9567	248.05136	55.85711
15555	9582	247.71869	55.706066
15556	9524	247.87715	55.217083
15557	9660	248.11673	54.96648
15558	9696	248.22899	55.410156
15559	9658	247.98952	55.88838
15560	9491	248.20018	55.538227
15561	9550	247.91203	55.35268
15562	9739	247.48096	55.835777
15563	9474	247.08206	56.207226
15564	9532	247.28993	55.733646
15565	9591	247.56497	55.646267
15566	9636	247.51881	55.416313
15567	9482	247.24303	55.173244
15568	9640	247.548	55.47098
15569	9594	247.57384	55.849216
15570	9472	247.1453	55.703323
15571	9531	246.65018	56.198925
15572	9417	246.62762	56.338837
15573	9395	246.798	56.275753
15574	9434	246.30672	55.93752
15575	9540	246.15466	55.917988
15576	9515	245.87537	55.952168
15577	9391	245.9129	56.269814
15578	9449	246.40121	56.62898
15579	9305	246.77637	56.58055
15580	9471	246.58163	56.50375
15581	9339	246.54614	56.27087
15582	9411	246.88097	56.517845
15583	9410	246.83545	56.8623
15584	9318	247.2952	57.161037
15585	9188	247.43663	57.603413
15586	9170	247.02162	57.98299
15587	9047	246.61095	57.779068
15588	9253	246.84607	57.54809
15589	9166	246.37198	57.53442
15590	9197	246.1982	57.99809
15591	9159	246.32314	58.244835
15592	9084	246.16643	58.056263
15593	9079	246.54094	57.97385
15594	9121	246.61139	58.223232
15595	9161	246.49625	57.962784
15596	9229	246.40582	58.296513
15597	9155	246.90672	58.772884
15598	9010	247.01035	58.57532
15599	9080	246.85994	58.91987
15600	9104	246.9314	58.67319
15601	9036	246.91498	58.906006
15602	9162	246.51337	58.425358
15603	8996	246.29619	58.094788
15604	9157	246.12016	58.17241
15605	9085	245.75641	57.81459
15606	9185	246.13	58.249237
15607	9070	246.43428	57.80883
15608	9234	246.4292	57.717472
15609	9243	246.79448	57.234943
15610	9256	246.6273	57.41292
15611	9166	246.98955	57.185947
15612	9399	247.14842	56.72495
15613	9306	246.91743	56.702057
